,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT_W_CITY,APPL_DATETIME,DATE_BIRTH
189808,0,Cash loans,F,N,Y,112500,450000,16164,450000,Secondary / secondary special,House / apartment,0.01885,2,8/22/2017 16:55,14-01-1954
121004,0,Cash loans,F,N,N,274500,640080,24259.5,450000,Secondary / secondary special,House / apartment,0.035792,2,9/27/2018 5:57,10/6/1966
91329,0,Cash loans,F,N,N,1125000,2013840,53122.5,1800000,Higher education,House / apartment,0.072508,1,8/17/2017 12:27,16-12-1952
197228,0,Cash loans,M,N,Y,180000,1216201.5,39361.5,1062000,Secondary / secondary special,House / apartment,0.04622,1,7/31/2015 22:02,18-03-1951
147811,0,Revolving loans,F,N,Y,117000,360000,18000,360000,Secondary / secondary special,House / apartment,0.006629,2,8/12/2016 22:49,17-05-1977
75138,0,Cash loans,F,N,N,135000,314100,12091.5,225000,Secondary / secondary special,House / apartment,0.009334,2,12/4/2018 14:38,1/5/1973
105535,0,Cash loans,F,N,Y,121500,634482,23310,454500,Secondary / secondary special,House / apartment,0.007114,2,7/25/2016 15:31,23-11-1993
114217,0,Revolving loans,F,N,Y,270000,495000,24750,495000,Higher education,House / apartment,0.072508,1,2/14/2015 10:47,17-11-1992
79881,0,Revolving loans,F,N,Y,67500,225000,11250,225000,Secondary / secondary special,House / apartment,0.031329,2,9/15/2017 15:11,1/11/1981
168579,0,Cash loans,F,N,Y,135000,787131,26014.5,679500,Secondary / secondary special,House / apartment,0.0105,3,1/18/2016 5:18,26-06-1964
179338,0,Cash loans,F,N,Y,99000,834048,26316,720000,Secondary / secondary special,House / apartment,0.014464,2,7/28/2017 19:46,12/8/1982
77122,0,Cash loans,F,N,N,67500,468733.5,14341.5,387000,Secondary / secondary special,House / apartment,0.020713,3,12/13/2015 18:01,29-11-1960
139263,0,Cash loans,F,N,N,135000,121500,9868.5,121500,Secondary / secondary special,House / apartment,0.035792,2,10/27/2017 11:28,27-11-1950
88966,0,Cash loans,M,N,Y,67500,50940,5089.5,45000,Secondary / secondary special,House / apartment,0.019101,2,12/12/2017 15:07,4/3/1955
64430,0,Cash loans,F,N,Y,67500,579195,24669,468000,Secondary / secondary special,House / apartment,0.018029,3,10/1/2016 4:59,13-02-1959
99515,1,Cash loans,M,Y,N,225000,521280,41926.5,450000,Secondary / secondary special,House / apartment,0.032561,1,7/9/2016 22:25,26-04-1951
166078,0,Cash loans,M,N,Y,117000,285723,22239,238500,Secondary / secondary special,House / apartment,0.009334,2,12/2/2015 18:18,22-01-1958
73044,0,Cash loans,M,Y,Y,225000,1288350,37800,1125000,Secondary / secondary special,House / apartment,0.009334,2,8/25/2016 23:57,3/7/1961
150366,0,Cash loans,F,N,Y,126000,180000,11848.5,180000,Secondary / secondary special,House / apartment,0.00702,2,5/31/2017 16:58,25-12-1955
96056,0,Cash loans,M,Y,N,360000,1687266,64395,1575000,Secondary / secondary special,House / apartment,0.003069,3,4/3/2018 7:55,22-09-1950
148615,0,Cash loans,F,N,Y,135000,901813.5,29934,778500,Higher education,House / apartment,0.00496,2,9/3/2018 6:33,12/3/1951
43957,1,Cash loans,F,Y,N,184500,900297,26320.5,751500,Incomplete higher,House / apartment,0.011657,1,10/6/2016 8:29,2/12/1959
135290,0,Cash loans,M,N,Y,112500,640080,31131,450000,Secondary / secondary special,House / apartment,0.006852,3,12/30/2015 17:41,14-10-1972
49944,0,Cash loans,F,N,Y,81000,283419,15952.5,234000,Secondary / secondary special,House / apartment,0.01885,2,7/27/2017 0:46,26-11-1971
113742,0,Cash loans,M,Y,Y,112500,598486.5,21627,454500,Secondary / secondary special,House / apartment,0.025164,2,6/23/2015 4:30,30-09-1989
79149,0,Cash loans,F,N,Y,180000,521280,41062.5,450000,Secondary / secondary special,House / apartment,0.003069,3,4/21/2017 0:50,2/8/1952
50805,0,Cash loans,F,N,Y,157500,1345500,39339,1345500,Secondary / secondary special,House / apartment,0.026392,2,5/19/2017 19:35,27-08-1949
60662,0,Cash loans,F,N,N,45000,127350,13639.5,112500,Secondary / secondary special,House / apartment,0.020246,3,5/30/2017 8:10,13-02-1952
116235,0,Revolving loans,F,N,Y,112500,247500,12375,247500,Secondary / secondary special,House / apartment,0.00702,2,6/10/2018 15:39,21-11-1952
125486,0,Cash loans,F,N,N,135000,218016,17221.5,180000,Secondary / secondary special,House / apartment,0.031329,2,12/30/2016 22:14,15-07-1975
70641,0,Revolving loans,F,N,Y,306000,202500,10125,202500,Higher education,House / apartment,0.04622,1,5/4/2018 2:46,29-09-1993
170531,0,Cash loans,F,N,Y,135000,962370,74605.5,900000,Secondary / secondary special,House / apartment,0.035792,2,1/15/2016 2:35,20-02-1949
152009,0,Cash loans,F,Y,Y,180000,733315.5,39199.5,679500,Secondary / secondary special,House / apartment,0.016612,2,7/21/2016 8:31,18-10-1967
127226,0,Cash loans,F,Y,N,112500,1546020,45202.5,1350000,Secondary / secondary special,House / apartment,0.026392,2,5/22/2018 15:55,12/3/1964
105553,0,Cash loans,F,N,Y,180000,740088,37917,661500,Secondary / secondary special,House / apartment,0.02461,2,10/29/2017 22:28,25-02-1990
172915,0,Cash loans,F,Y,Y,135000,450000,22018.5,450000,Secondary / secondary special,House / apartment,0.010032,2,8/8/2015 17:53,3/8/1987
90011,0,Cash loans,M,Y,Y,216000,1081179,43006.5,927000,Secondary / secondary special,House / apartment,0.020246,3,2/26/2016 20:01,11/2/1985
152331,0,Cash loans,F,N,N,135000,1014588,32971.5,909000,Secondary / secondary special,House / apartment,0.019689,2,12/7/2017 22:04,13-03-1952
155049,0,Cash loans,F,N,Y,180000,824823,24115.5,688500,Higher education,Office apartment,0.001333,3,8/27/2018 23:45,15-02-1966
55071,0,Cash loans,M,Y,Y,225000,1546020,42642,1350000,Secondary / secondary special,House / apartment,0.031329,2,8/17/2015 3:21,10/11/1983
46706,0,Cash loans,M,Y,N,315000,1800000,49500,1800000,Higher education,House / apartment,0.003122,3,7/14/2017 11:57,6/12/1957
103270,0,Revolving loans,F,N,Y,112500,180000,9000,180000,Secondary / secondary special,Municipal apartment,0.009334,2,5/8/2018 6:44,11/1/1961
126001,1,Cash loans,M,N,N,157500,284400,13257,225000,Higher education,With parents,0.019689,2,4/6/2017 18:00,12/4/1951
125580,0,Cash loans,F,Y,N,112500,971280,54364.5,900000,Secondary / secondary special,Municipal apartment,0.010276,2,4/26/2015 23:36,27-06-1989
142847,0,Cash loans,F,Y,Y,112500,1080000,31707,1080000,Secondary / secondary special,House / apartment,0.015221,2,8/13/2015 11:06,15-05-1984
113557,0,Cash loans,F,N,Y,135000,299772,23814,247500,Higher education,House / apartment,0.010643,2,5/12/2017 22:13,7/3/1963
133543,0,Revolving loans,F,N,Y,360000,675000,33750,675000,Higher education,House / apartment,0.072508,1,3/27/2017 11:52,17-06-1992
148000,0,Cash loans,M,Y,Y,270000,225000,24232.5,225000,Higher education,House / apartment,0.006671,2,4/5/2016 3:06,27-05-1990
97773,0,Cash loans,F,Y,Y,94500,894906,26293.5,747000,Secondary / secondary special,House / apartment,0.022625,2,5/5/2018 3:34,5/2/1996
151130,0,Cash loans,M,Y,N,225000,1350000,39474,1350000,Higher education,House / apartment,0.018209,3,8/13/2018 11:46,12/6/1966
139746,0,Cash loans,F,N,Y,67500,640080,24259.5,450000,Secondary / secondary special,House / apartment,0.025164,2,11/22/2016 0:57,25-01-1954
140559,0,Cash loans,F,N,Y,85500,284400,10849.5,225000,Secondary / secondary special,House / apartment,0.015221,2,2/15/2018 3:42,12/11/1963
182332,0,Cash loans,F,N,Y,225000,840996,24718.5,702000,Secondary / secondary special,House / apartment,0.009657,2,4/9/2017 4:10,21-06-1960
172957,0,Cash loans,M,N,Y,53869.5,247275,19953,225000,Lower secondary,House / apartment,0.00712,2,12/21/2018 15:01,11/6/1984
135611,0,Cash loans,F,N,N,202500,835380,42840,675000,Higher education,House / apartment,0.007305,3,2/12/2016 0:18,28-08-1981
110434,0,Cash loans,F,Y,Y,67500,454500,27936,454500,Higher education,House / apartment,0.035792,2,6/14/2015 16:08,15-05-1977
155081,0,Cash loans,F,N,N,112500,101880,11101.5,90000,Secondary / secondary special,House / apartment,0.011703,2,10/10/2015 15:15,30-10-1949
85267,0,Cash loans,M,N,Y,148500,755190,36459,675000,Incomplete higher,House / apartment,0.025164,2,11/1/2016 22:43,26-07-1961
98393,0,Cash loans,F,Y,N,225000,247275,17208,225000,Higher education,House / apartment,0.04622,1,10/3/2018 15:58,14-08-1993
111347,0,Cash loans,M,N,Y,153000,835380,40320,675000,Secondary / secondary special,House / apartment,0.04622,1,3/18/2016 16:59,17-02-1992
115696,0,Cash loans,F,Y,Y,112500,187704,10611,148500,Secondary / secondary special,House / apartment,0.035792,2,4/29/2016 21:46,24-08-1958
48821,0,Cash loans,F,Y,Y,90000,622575,22491,463500,Secondary / secondary special,House / apartment,0.031329,2,3/11/2015 15:18,26-04-1969
163458,0,Cash loans,F,N,Y,135000,1125000,37309.5,1125000,Secondary / secondary special,House / apartment,0.019689,2,6/16/2018 10:39,6/5/1960
135406,0,Cash loans,F,N,Y,297000,1125000,44748,1125000,Secondary / secondary special,House / apartment,0.026392,2,8/17/2016 22:35,13-07-1949
89179,0,Cash loans,M,N,Y,270000,900000,27418.5,900000,Higher education,House / apartment,0.028663,2,7/5/2016 21:33,18-02-1991
92645,0,Cash loans,F,N,Y,112500,675000,21906,675000,Higher education,House / apartment,0.018209,3,1/7/2018 5:16,9/6/1952
160993,0,Cash loans,F,N,Y,180000,1078200,31522.5,900000,Higher education,House / apartment,0.00712,2,7/11/2016 23:30,27-08-1959
186576,0,Cash loans,M,Y,Y,247500,900000,26316,900000,Secondary / secondary special,House / apartment,0.003813,2,9/17/2015 2:37,30-01-1973
50592,0,Cash loans,F,Y,N,157500,284400,14854.5,225000,Higher education,House / apartment,0.009334,2,7/4/2017 12:50,19-10-1985
75836,0,Cash loans,M,N,N,157500,1305000,38286,1305000,Incomplete higher,House / apartment,0.032561,1,10/8/2018 13:37,4/2/1995
83839,0,Cash loans,F,N,N,225000,783000,39978,783000,Secondary / secondary special,With parents,0.00963,2,6/3/2015 16:08,12/2/1961
153959,0,Cash loans,F,N,N,35550,225000,8212.5,225000,Secondary / secondary special,House / apartment,0.0228,2,3/23/2015 7:39,12/9/1950
132336,0,Cash loans,F,N,Y,450000,1963494,81162,1755000,Secondary / secondary special,House / apartment,0.072508,1,6/12/2016 22:17,11/1/1994
136971,0,Cash loans,F,N,Y,121500,484789.5,32926.5,418500,Higher education,House / apartment,0.016612,2,1/20/2015 22:12,1/9/1963
75790,0,Cash loans,M,Y,N,225000,794029.5,28651.5,603000,Secondary / secondary special,House / apartment,0.020713,2,11/24/2018 2:06,22-01-1954
148937,1,Cash loans,F,N,Y,81000,545040,25537.5,450000,Secondary / secondary special,House / apartment,0.018029,3,10/3/2015 16:33,1/5/1961
83426,0,Cash loans,F,N,N,90000,90000,3393,90000,Secondary / secondary special,Rented apartment,0.018209,3,12/8/2017 11:51,18-07-1961
109750,0,Cash loans,F,N,N,112500,480060,23476.5,337500,Secondary / secondary special,Municipal apartment,0.009334,2,9/4/2015 21:57,4/11/1991
159093,0,Cash loans,M,Y,Y,112500,900000,26446.5,900000,Secondary / secondary special,House / apartment,0.006207,2,3/12/2017 16:51,30-01-1962
159239,0,Cash loans,F,N,Y,54000,225000,12204,225000,Secondary / secondary special,House / apartment,0.031329,2,2/16/2016 2:49,5/1/1962
134959,0,Cash loans,F,N,Y,45000,418743,26892,342000,Secondary / secondary special,House / apartment,0.035792,2,5/13/2017 12:24,8/8/1988
182305,0,Revolving loans,M,N,Y,81000,270000,13500,270000,Secondary / secondary special,House / apartment,0.018209,3,7/20/2015 3:37,5/11/1957
125227,0,Cash loans,F,N,Y,225000,900000,35824.5,900000,Secondary / secondary special,House / apartment,0.00733,2,4/12/2015 7:25,23-01-1954
165967,0,Cash loans,F,Y,N,130500,270000,14647.5,270000,Incomplete higher,House / apartment,0.003813,2,11/4/2016 13:58,24-07-1953
180211,0,Cash loans,M,N,Y,270000,997335,29290.5,832500,Secondary / secondary special,House / apartment,0.025164,2,6/5/2018 18:10,20-01-1995
44839,0,Cash loans,F,N,N,90000,787086,21640.5,657000,Secondary / secondary special,With parents,0.030755,2,8/31/2017 17:09,21-04-1995
58291,1,Cash loans,F,N,Y,121500,225000,22014,225000,Higher education,House / apartment,0.072508,1,3/3/2018 9:54,29-07-1986
87465,1,Cash loans,M,Y,N,180000,808650,26217,675000,Secondary / secondary special,Municipal apartment,0.0105,3,9/27/2016 5:35,13-05-1995
107907,0,Cash loans,F,N,Y,58500,894766.5,29569.5,679500,Secondary / secondary special,House / apartment,0.02461,2,12/22/2017 21:13,2/7/1983
112905,1,Cash loans,M,Y,N,202500,668304,32278.5,540000,Secondary / secondary special,Municipal apartment,0.018634,2,8/13/2017 7:58,25-05-1960
137559,0,Cash loans,F,N,N,112500,384048,18810,270000,Secondary / secondary special,Municipal apartment,0.032561,1,3/4/2015 6:11,7/4/1957
196907,0,Cash loans,M,N,N,135000,198000,10107,198000,Secondary / secondary special,House / apartment,0.015221,2,12/14/2017 19:29,19-05-1960
69405,0,Cash loans,F,N,Y,90000,104256,11920.5,90000,Secondary / secondary special,House / apartment,0.035792,2,5/31/2015 19:35,6/4/1977
73381,0,Revolving loans,F,Y,Y,256500,270000,13500,270000,Higher education,House / apartment,0.031329,2,9/14/2016 14:19,17-02-1949
116388,0,Cash loans,M,Y,Y,112500,183784.5,13869,148500,Secondary / secondary special,House / apartment,0.035792,2,9/2/2016 18:54,28-06-1961
99822,0,Cash loans,F,N,N,112500,521280,22216.5,450000,Secondary / secondary special,House / apartment,0.031329,2,3/3/2017 18:28,19-09-1965
146341,0,Cash loans,F,N,Y,90000,237024,11533.5,180000,Secondary / secondary special,House / apartment,0.002042,3,6/3/2016 16:31,7/11/1971
119234,0,Cash loans,F,N,Y,112500,81549,8779.5,76500,Secondary / secondary special,House / apartment,0.00496,2,7/13/2018 11:57,25-05-1961
167696,0,Cash loans,F,N,Y,90000,456273,20227.5,346500,Secondary / secondary special,House / apartment,0.032561,1,9/3/2015 23:02,19-08-1991
66899,0,Cash loans,M,Y,Y,90000,277969.5,16087.5,229500,Secondary / secondary special,House / apartment,0.020713,3,11/28/2015 4:06,21-04-1950
100159,0,Cash loans,M,N,Y,157500,383089.5,30267,346500,Secondary / secondary special,House / apartment,0.04622,1,2/21/2018 18:26,11/4/1983
49341,0,Revolving loans,F,N,Y,202500,585000,29250,585000,Secondary / secondary special,House / apartment,0.018029,3,11/18/2017 16:40,17-12-1964
135523,0,Cash loans,M,Y,Y,90000,254700,24939,225000,Secondary / secondary special,House / apartment,0.025164,2,11/9/2017 20:36,24-12-1954
190161,0,Cash loans,F,Y,Y,112500,224149.5,25479,193500,Secondary / secondary special,House / apartment,0.01885,2,6/1/2017 17:23,11/1/1961
65808,0,Cash loans,M,N,Y,99000,331920,16096.5,225000,Secondary / secondary special,House / apartment,0.019689,2,8/10/2017 5:20,13-08-1988
53282,0,Revolving loans,F,N,Y,135000,270000,13500,270000,Higher education,House / apartment,0.007274,2,4/7/2015 17:44,12/7/1950
92054,0,Cash loans,M,Y,Y,180000,598500,28791,598500,Incomplete higher,House / apartment,0.032561,1,7/19/2016 14:43,14-12-1951
99694,0,Cash loans,F,N,Y,103500,534672,15322.5,423000,Secondary / secondary special,House / apartment,0.019689,2,9/30/2015 10:16,27-05-1951
44451,0,Cash loans,F,Y,Y,202500,423000,41836.5,423000,Higher education,House / apartment,0.04622,1,2/4/2018 17:11,6/4/1996
91998,0,Cash loans,F,N,N,225000,790830,62613,675000,Higher education,With parents,0.032561,1,2/23/2016 7:35,31-12-1990
171628,1,Revolving loans,F,N,Y,117000,135000,6750,135000,Secondary / secondary special,House / apartment,0.003818,2,6/27/2017 16:19,28-10-1974
75235,0,Cash loans,F,N,Y,270000,1350000,37255.5,1350000,Secondary / secondary special,House / apartment,0.010006,1,3/12/2015 8:22,11/8/1953
63537,0,Cash loans,M,Y,Y,180000,333337.5,35131.5,301500,Secondary / secondary special,House / apartment,0.025164,2,12/9/2015 8:06,12/12/1984
159086,0,Cash loans,M,Y,Y,157500,292500,19674,292500,Higher education,House / apartment,0.026392,2,12/9/2016 1:20,3/3/1954
75088,0,Cash loans,M,N,Y,112500,272520,18211.5,225000,Secondary / secondary special,House / apartment,0.010276,2,4/13/2017 0:04,17-03-1953
50902,0,Cash loans,F,Y,Y,202500,1035832.5,33543,904500,Secondary / secondary special,House / apartment,0.019689,2,7/31/2017 11:09,4/6/1964
165318,1,Cash loans,M,Y,N,292500,450000,22018.5,450000,Secondary / secondary special,House / apartment,0.018634,2,7/28/2016 21:09,21-08-1970
164287,0,Cash loans,F,N,Y,135000,354276,13356,292500,Higher education,House / apartment,0.003813,2,4/24/2017 21:56,6/11/1983
101562,0,Cash loans,F,Y,N,112500,247275,17338.5,225000,Higher education,House / apartment,0.035792,2,1/24/2017 16:38,12/6/1964
147191,1,Cash loans,F,N,Y,135000,1113840,57001.5,900000,Secondary / secondary special,House / apartment,0.005002,3,9/29/2018 10:39,7/6/1962
80215,0,Cash loans,F,N,Y,157500,402696,47920.5,382500,Secondary / secondary special,House / apartment,0.006629,2,10/2/2017 18:09,17-10-1989
48388,0,Cash loans,F,N,N,99000,1078200,31653,900000,Incomplete higher,House / apartment,0.020713,2,2/5/2017 13:04,8/6/1962
68705,0,Cash loans,F,Y,Y,270000,835380,35523,675000,Secondary / secondary special,House / apartment,0.04622,1,2/25/2016 10:13,7/4/1989
110448,0,Cash loans,F,N,N,225000,271066.5,20394,234000,Higher education,House / apartment,0.031329,2,1/18/2015 20:14,10/8/1971
65608,0,Cash loans,F,N,Y,90000,538704,21492,481500,Secondary / secondary special,Municipal apartment,0.020246,3,2/21/2015 12:55,19-01-1992
149952,0,Cash loans,M,N,Y,225000,1149628.5,48838.5,1057500,Secondary / secondary special,House / apartment,0.010643,2,8/21/2018 19:35,23-10-1965
171216,0,Cash loans,F,N,Y,40500,95940,9828,90000,Lower secondary,House / apartment,0.015221,2,7/24/2016 0:50,21-09-1957
190526,0,Cash loans,F,N,N,90000,450000,16164,450000,Secondary / secondary special,House / apartment,0.025164,2,12/11/2015 21:30,18-11-1949
72583,0,Cash loans,F,N,Y,135000,254700,14751,225000,Higher education,House / apartment,0.00702,2,3/23/2017 22:18,28-01-1986
77578,0,Revolving loans,F,N,Y,180000,900000,45000,900000,Higher education,House / apartment,0.009175,2,4/25/2015 0:45,8/9/1991
169188,0,Revolving loans,F,N,Y,90000,180000,9000,180000,Secondary / secondary special,House / apartment,0.005084,2,1/8/2017 3:37,13-07-1993
124077,0,Cash loans,F,Y,Y,225000,715095,49770,675000,Secondary / secondary special,House / apartment,0.008019,2,6/22/2016 10:07,27-02-1965
182975,0,Cash loans,F,N,N,162000,775327.5,32980.5,693000,Secondary / secondary special,House / apartment,0.022625,2,3/26/2017 21:45,5/4/1961
96507,0,Cash loans,F,Y,Y,256500,765000,44725.5,765000,Higher education,House / apartment,0.008068,3,2/5/2018 21:59,20-06-1991
56098,0,Revolving loans,F,N,Y,180000,540000,27000,540000,Higher education,House / apartment,0.02461,2,5/8/2018 20:22,24-07-1955
146761,0,Cash loans,F,N,Y,157500,233208,15714,184500,Higher education,House / apartment,0.006305,3,12/26/2016 0:06,6/10/1992
44240,0,Cash loans,F,N,N,135000,924394.5,30681,702000,Secondary / secondary special,House / apartment,0.032561,1,4/22/2017 18:03,22-03-1952
81341,1,Cash loans,M,Y,N,135000,550980,36949.5,450000,Secondary / secondary special,House / apartment,0.00496,2,5/2/2018 12:20,2/3/1984
59453,0,Cash loans,M,N,Y,450000,1462266,94680,1350000,Higher education,House / apartment,0.035792,2,8/20/2016 17:06,14-09-1952
102440,0,Cash loans,M,N,Y,202500,553806,22090.5,495000,Secondary / secondary special,House / apartment,0.030755,2,11/9/2018 11:11,10/3/1980
